dt,CLICKS,ORIGIN_IP,DEST_IP,Fraud
08/13/2022,932,1,2312,0
08/13/2022,835,2,2313,0
08/12/2022,318,1,2312,0
08/12/2022,390,2,2313,0
08/11/2022,1922,1,2312,0
08/11/2022,427,2,2313,0
08/10/2022,494,1,2312,0
08/10/2022,56,2,2313,0
08/09/2022,1398,1,2312,0
08/09/2022,2030,2,2313,0
08/08/2022,38,1,2312,0
08/08/2022,475,2,2313,0
08/07/2022,1191,1,2312,0
08/07/2022,1281,2,2313,0
08/06/2022,331,1,2312,0
08/06/2022,3447,2,2313,0
08/05/2022,409,1,2312,0
08/05/2022,733,2,2313,0
08/04/2022,375,1,2312,0
08/04/2022,2727,2,2313,0
08/03/2022,1897,1,2312,0
08/03/2022,1862,2,2313,0
08/02/2022,16,1,2312,0
08/02/2022,2029,2,2313,0
08/01/2022,3148,1,2312,0
08/01/2022,494,2,2313,0
07/30/2022,1166,1,2312,0
07/30/2022,22,2,2313,0
07/29/2022,461,1,2312,0
07/29/2022,1905,2,2313,0
07/28/2022,1477,1,2312,0
07/28/2022,516,2,2313,0
01/27/2023,4797,1,3597,0
01/27/2023,4821,2,3598,0
01/26/2023,1066,1,3597,0
01/26/2023,882,2,3598,0
01/25/2023,1656,1,3597,0
01/25/2023,59,2,3598,0
01/24/2023,645,1,3597,0
01/24/2023,499,2,3598,0
01/23/2023,1998,1,3597,0
01/23/2023,2255,2,3598,0
01/22/2023,655,1,3597,0
01/22/2023,1064,2,3598,0
01/21/2023,48,1,3597,0
01/21/2023,15500,2,3598,1
01/20/2023,1472,1,3597,0
01/20/2023,791,2,3598,0
01/19/2023,302,1,3597,0
01/19/2023,429,2,3598,0
01/18/2023,1457,1,3597,0
01/18/2023,1774,2,3598,0
01/17/2023,1520,1,3597,0
01/17/2023,565,2,3598,0
01/16/2023,3917,1,3597,0
01/16/2023,2703,2,3598,0
01/15/2023,3819,1,3597,0
01/15/2023,1806,2,3598,0
01/14/2023,3195,1,3597,0
01/14/2023,1210,2,3598,0
01/13/2023,2319,1,3597,0
01/13/2023,411,2,3598,0
01/12/2023,1940,1,3597,0
01/12/2023,3495,2,3598,0
01/11/2023,557,1,3597,0
01/11/2023,497,2,3598,0
01/10/2023,1912,1,3597,0
01/10/2023,555,2,3598,0
01/09/2023,901,1,3597,0
01/09/2023,564,2,3598,0
01/08/2023,807,1,3597,0
01/08/2023,1123,2,3598,0
01/07/2023,1932,1,3597,0
01/07/2023,3100,2,3598,0
01/06/2023,2192,1,3597,0
01/06/2023,1408,2,3598,0
01/05/2023,2512,1,3597,0
01/05/2023,452,2,3598,0
01/04/2023,440,1,3597,0
01/04/2023,176,2,3598,0
01/03/2023,460,1,3597,0
01/03/2023,1678,2,3598,0
01/02/2023,789,1,3597,0
01/02/2023,306,2,3598,0
01/01/2023,1341,1,3597,0
01/01/2023,262,2,3598,0
12/31/2022,431,1,3597,0
12/31/2022,1198,2,3598,0
12/30/2022,981,1,3597,0
12/30/2022,894,2,3598,0
12/29/2022,1191,1,3597,0
12/29/2022,1913,2,3598,0
12/28/2022,3228,1,3597,0
12/28/2022,1861,2,3598,0
12/27/2022,460,1,3597,0
12/27/2022,950,2,3598,0
12/26/2022,108,1,3597,0
12/26/2022,1827,2,3598,0
12/25/2022,1891,1,3597,0
12/25/2022,1635,2,3598,0
12/24/2022,2855,1,3597,0
12/24/2022,4028,2,3598,0
12/23/2022,1036,1,3597,0
12/23/2022,501,2,3598,0
12/22/2022,528,1,3597,0
12/22/2022,2944,2,3598,0
12/21/2022,2017,1,3597,0
12/21/2022,378,2,3598,0
12/20/2022,1709,1,3597,0
12/20/2022,23,2,3598,0
12/19/2022,1296,1,3597,0
12/19/2022,3876,2,3598,0
12/18/2022,969,1,3597,0
12/18/2022,949,2,3598,0
12/17/2022,23,1,3597,0
12/17/2022,1939,2,3598,0
12/16/2022,1393,1,3597,0
12/16/2022,174,2,3598,0
12/15/2022,2927,1,3597,0
12/15/2022,2017,2,3598,0
12/14/2022,2088,1,3597,0
12/14/2022,1284,2,3598,0
12/13/2022,11900,1,3597,1
12/13/2022,1956,2,3598,0
12/12/2022,1561,1,3597,0
12/12/2022,339,2,3598,0
12/11/2022,190,1,3597,0
12/11/2022,1742,2,3598,0
12/10/2022,3165,1,3597,0
12/10/2022,344,2,3598,0
12/09/2022,1547,1,3597,0
12/09/2022,1456,2,3598,0
12/08/2022,1677,1,3597,0
12/08/2022,2613,2,3598,0
12/07/2022,711,1,3597,0
12/07/2022,3457,2,3598,0
12/06/2022,564,1,3597,0
12/06/2022,1357,2,3598,0
12/05/2022,1672,1,3597,0
12/05/2022,2001,2,3598,0
12/04/2022,647,1,3597,0
12/04/2022,5,2,3598,0
12/03/2022,68800,1,3597,1
12/03/2022,239,2,3598,0
12/02/2022,899,1,3597,0
12/02/2022,557,2,3598,0
12/01/2022,2265,1,3597,0
12/01/2022,604,2,3598,0
11/30/2022,136,1,3597,0
11/30/2022,216,2,3598,0
11/29/2022,2668,1,3597,0
11/29/2022,676,2,3598,0
11/28/2022,625,1,3597,0
11/28/2022,428,2,3598,0
11/27/2022,1851,1,3597,0
11/27/2022,1973,2,3598,0
11/26/2022,739,1,3597,0
11/26/2022,911,2,3598,0
11/25/2022,1982,1,3597,0
11/25/2022,3531,2,3598,0
11/24/2022,553,1,3597,0
11/24/2022,1163,2,3598,0
11/23/2022,2147,1,3597,0
11/23/2022,611,2,3598,0
11/22/2022,3777,1,3597,0
11/22/2022,1142,2,3598,0
11/21/2022,2264,1,3597,0
11/21/2022,1426,2,3598,0
11/20/2022,2148,1,3597,0
11/20/2022,1687,2,3598,0
11/19/2022,221,1,3597,0
11/19/2022,631,2,3598,0
11/18/2022,672,1,3597,0
11/18/2022,816,2,3598,0
11/17/2022,1954,1,3597,0
11/17/2022,3346,2,3598,0
11/16/2022,515,1,3597,0
11/16/2022,3430,2,3598,0
11/15/2022,1678,1,3597,0
11/15/2022,2814,2,3598,0
11/14/2022,1914,1,3597,0
11/14/2022,3548,2,3598,0
11/13/2022,2782,1,3597,0
11/13/2022,642,2,3598,0
11/12/2022,1316,1,3597,0
11/12/2022,4283,2,3598,0
11/11/2022,835,1,3597,0
11/11/2022,2193,2,3598,0
11/10/2022,588,1,3597,0
11/10/2022,1729,2,3598,0
11/09/2022,3809,1,3597,0
11/09/2022,1154,2,3598,0
11/08/2022,3097,1,3597,0
11/08/2022,2441,2,3598,0
11/07/2022,351,1,3597,0
11/07/2022,585,2,3598,0
11/06/2022,1132,1,3597,0
11/06/2022,977,2,3598,0
11/05/2022,1887,1,3597,0
11/05/2022,20,2,3598,0
11/04/2022,2392,1,3597,0
11/04/2022,139,2,3598,0
11/03/2022,534,1,3597,0
11/03/2022,2216,2,3598,0
11/02/2022,249,1,3597,0
11/02/2022,583,2,3598,0
11/01/2022,2071,1,3597,0
11/01/2022,1132,2,3598,0
10/31/2022,33,1,3597,0
10/31/2022,133,2,3598,0
10/30/2022,174,1,3597,0
10/30/2022,2286,2,3598,0
10/29/2022,3536,1,3597,0
10/29/2022,1648,2,3598,0
10/28/2022,2244,1,3597,0
10/28/2022,27,2,3598,0
10/27/2022,1064,1,3597,0
10/27/2022,2083,2,3598,0
10/26/2022,1802,1,3597,0
10/26/2022,210,2,3598,0
10/25/2022,256,1,3597,0
10/25/2022,87,2,3598,0
10/24/2022,317,1,3597,0
10/24/2022,382,2,3598,0
10/23/2022,390,1,3597,0
10/23/2022,987,2,3598,0
10/22/2022,872,1,3597,0
10/22/2022,924,2,3598,0
10/21/2022,2584,1,3597,0
10/21/2022,869,2,3598,0
10/20/2022,1333,1,3597,0
10/20/2022,234,2,3598,0
10/19/2022,1617,1,3597,0
10/19/2022,14,2,3598,0
10/18/2022,632,1,3597,0
10/18/2022,54,2,3598,0
10/17/2022,158,1,3597,0
10/17/2022,3368,2,3598,0
10/16/2022,479,1,3597,0
10/16/2022,983,2,3598,0
10/15/2022,170,1,3597,0
10/15/2022,1003,2,3598,0
10/14/2022,114,1,3597,0
10/14/2022,707,2,3598,0
10/13/2022,1120,1,3597,0
10/13/2022,1087,2,3598,0
10/12/2022,1420,1,3597,0
10/12/2022,2077,2,3598,0
10/11/2022,163,1,3597,0
10/11/2022,2098,2,3598,0
10/10/2022,1928,1,3597,0
10/10/2022,1304,2,3598,0
10/09/2022,1268,1,3597,0
10/09/2022,1294,2,3598,0
10/08/2022,1629,1,3597,0
10/08/2022,1446,2,3598,0
10/07/2022,3858,1,3597,0
10/07/2022,859,2,3598,0
10/06/2022,3089,1,3597,0
10/06/2022,2459,2,3598,0
10/05/2022,2307,1,3597,0
10/05/2022,2944,2,3598,0
10/04/2022,1171,1,3597,0
10/04/2022,1298,2,3598,0
10/03/2022,768,1,3597,0
10/03/2022,1351,2,3598,0
10/02/2022,378,1,3597,0
10/02/2022,259,2,3598,0
10/01/2022,517,1,3597,0
10/01/2022,2027,2,3598,0
09/30/2022,1500,1,3597,0
09/30/2022,245,2,3598,0
09/29/2022,1321,1,3597,0
09/29/2022,438,2,3598,0
09/28/2022,687,1,3597,0
09/28/2022,2452,2,3598,0
09/27/2022,280,1,3597,0
09/27/2022,1397,2,3598,0
09/26/2022,1493,1,3597,0
09/26/2022,1737,2,3598,0
09/25/2022,542,1,3597,0
09/25/2022,3840,2,3598,0
09/24/2022,1917,1,3597,0
09/24/2022,1039,2,3598,0
09/23/2022,3723,1,3597,0
09/23/2022,1873,2,3598,0
09/22/2022,1139,1,3597,0
09/22/2022,827,2,3598,0
09/21/2022,1468,1,3597,0
09/21/2022,2493,2,3598,0
09/20/2022,1197,1,3597,0
09/20/2022,1474,2,3598,0
09/19/2022,1301,1,3597,0
09/19/2022,1313,2,3598,0
09/18/2022,90,1,3597,0
09/18/2022,1008,2,3598,0
09/17/2022,169,1,3597,0
09/17/2022,2357,2,3598,0
09/16/2022,1010,1,3597,0
09/16/2022,2973,2,3598,0
09/15/2022,1403,1,3597,0
09/15/2022,2414,2,3598,0
09/14/2022,987,1,3597,0
09/14/2022,1048,2,3598,0
09/13/2022,1095,1,3597,0
09/13/2022,1665,2,3598,0
09/12/2022,1661,1,3597,0
09/12/2022,477,2,3598,0
09/11/2022,3563,1,3597,0
09/11/2022,2656,2,3598,0
09/10/2022,518,1,3597,0
09/10/2022,628,2,3598,0
09/09/2022,444,1,3597,0
09/09/2022,1359,2,3598,0
09/08/2022,1292,1,3597,0
09/08/2022,1342,2,3598,0
09/07/2022,2122,1,3597,0
09/07/2022,1194,2,3598,0
09/06/2022,435,1,3597,0
09/06/2022,438,2,3598,0
09/05/2022,1212,1,3597,0
09/05/2022,1751,2,3598,0
09/04/2022,1835,1,3597,0
09/04/2022,2799,2,3598,0
09/03/2022,365,1,3597,0
09/03/2022,752,2,3598,0
09/02/2022,2333,1,3597,0
09/02/2022,2299,2,3598,0
09/01/2022,714,1,3597,0
09/01/2022,2825,2,3598,0
08/31/2022,1883,1,3597,0
08/31/2022,2231,2,3598,0
08/30/2022,3057,1,3597,0
08/30/2022,1078,2,3598,0
08/29/2022,521,1,3597,0
08/29/2022,275,2,3598,0
08/28/2022,1540,1,3597,0
08/28/2022,621,2,3598,0
08/27/2022,606,1,3597,0
08/27/2022,368,2,3598,0
08/26/2022,1620,1,3597,0
08/26/2022,1275,2,3598,0
08/25/2022,909,1,3597,0
08/25/2022,616,2,3598,0
08/24/2022,1862,1,3597,0
08/24/2022,1884,2,3598,0
08/23/2022,1176,1,3597,0
08/23/2022,2239,2,3598,0
08/22/2022,321,1,3597,0
08/22/2022,1774,2,3598,0
08/21/2022,3502,1,3597,0
08/21/2022,3253,2,3598,0
08/20/2022,929,1,3597,0
08/20/2022,716,2,3598,0
08/19/2022,675,1,3597,0
08/19/2022,412,2,3598,0
08/18/2022,2019,1,3597,0
08/18/2022,1945,2,3598,0
08/17/2022,2405,1,3597,0
08/17/2022,1930,2,3598,0
08/16/2022,1595,1,3597,0
08/16/2022,3647,2,3598,0
08/15/2022,2457,1,3597,0
08/15/2022,1541,2,3598,0
08/14/2022,4346,1,3597,0
08/14/2022,2883,2,3598,0
08/13/2022,3408,1,3597,0
08/13/2022,142400,2,3598,1
08/12/2022,1053,1,3597,0
08/12/2022,1058,2,3598,0
08/11/2022,61,1,3597,0
08/11/2022,2059,2,3598,0
08/10/2022,2428,1,3597,0
08/10/2022,1075,2,3598,0
08/09/2022,3525,1,3597,0
08/09/2022,672,2,3598,0
08/08/2022,81800,1,3597,1
08/08/2022,447,2,3598,0
08/07/2022,439,1,3597,0
08/07/2022,76,2,3598,0
08/06/2022,521,1,3597,0
08/06/2022,1565,2,3598,0
08/05/2022,261,1,3597,0
08/05/2022,1065,2,3598,0
08/04/2022,1616,1,3597,0
08/04/2022,3102,2,3598,0
08/03/2022,1338,1,3597,0
08/03/2022,835,2,3598,0
08/02/2022,830,1,3597,0
08/02/2022,815,2,3598,0
08/01/2022,1569,1,3597,0
08/01/2022,1153,2,3598,0
07/31/2022,737,1,3597,0
07/31/2022,448,2,3598,0
07/30/2022,560,1,3597,0
07/30/2022,101,2,3598,0
07/29/2022,2607,1,3597,0
07/29/2022,2130,2,3598,0
01/27/2023,1131,1,3340,0
01/27/2023,753,2,3341,0
01/26/2023,3321,1,3340,0
01/26/2023,513,2,3341,0
01/25/2023,75900,1,3340,1
01/25/2023,1182,2,3341,0
01/24/2023,1187,1,3340,0
01/24/2023,3,2,3341,0
01/23/2023,883,1,3340,0
01/23/2023,2617,2,3341,0
01/22/2023,4009,1,3340,0
01/22/2023,2047,2,3341,0
01/21/2023,2138,1,3340,0
01/21/2023,835,2,3341,0
01/20/2023,2619,1,3340,0
01/20/2023,2487,2,3341,0
01/19/2023,318,1,3340,0
01/19/2023,278,2,3341,0
01/18/2023,118,1,3340,0
01/18/2023,461,2,3341,0
01/17/2023,2123,1,3340,0
01/17/2023,1269,2,3341,0
01/16/2023,2446,1,3340,0
01/16/2023,548,2,3341,0
01/15/2023,1891,1,3340,0
01/15/2023,1674,2,3341,0
01/14/2023,3437,1,3340,0
01/14/2023,726,2,3341,0
01/13/2023,203,1,3340,0
01/13/2023,4556,2,3341,0
01/12/2023,3944,1,3340,0
01/12/2023,3901,2,3341,0
01/11/2023,725,1,3340,0
01/11/2023,3492,2,3341,0
01/10/2023,657,1,3340,0
01/10/2023,2893,2,3341,0
01/09/2023,876,1,3340,0
01/09/2023,4,2,3341,0
01/08/2023,2122,1,3340,0
01/08/2023,905,2,3341,0
01/07/2023,2474,1,3340,0
01/07/2023,2396,2,3341,0
01/06/2023,766,1,3340,0
01/06/2023,395,2,3341,0
01/05/2023,393,1,3340,0
01/05/2023,4238,2,3341,0
01/04/2023,1080,1,3340,0
01/04/2023,2819,2,3341,0
01/03/2023,2793,1,3340,0
01/03/2023,2294,2,3341,0
01/02/2023,1310,1,3340,0
01/02/2023,1699,2,3341,0
01/01/2023,1283,1,3340,0
01/01/2023,922,2,3341,0
12/31/2022,1020,1,3340,0
12/31/2022,633,2,3341,0
12/30/2022,533,1,3340,0
12/30/2022,2623,2,3341,0
12/29/2022,1080,1,3340,0
12/29/2022,536,2,3341,0
12/28/2022,1998,1,3340,0
12/28/2022,4484,2,3341,0
12/27/2022,3348,1,3340,0
12/27/2022,3654,2,3341,0
12/26/2022,4272,1,3340,0
12/26/2022,4460,2,3341,0
12/25/2022,247,1,3340,0
12/25/2022,680,2,3341,0
12/24/2022,791,1,3340,0
12/24/2022,830,2,3341,0
12/23/2022,2329,1,3340,0
12/23/2022,1879,2,3341,0
12/22/2022,564,1,3340,0
12/22/2022,1602,2,3341,0
12/21/2022,691,1,3340,0
12/21/2022,1366,2,3341,0
12/20/2022,13,1,3340,0
12/20/2022,1547,2,3341,0
12/19/2022,166,1,3340,0
12/19/2022,678,2,3341,0
12/18/2022,441,1,3340,0
12/18/2022,401,2,3341,0
12/17/2022,1292,1,3340,0
12/17/2022,2879,2,3341,0
12/16/2022,125900,1,3340,1
12/16/2022,3288,2,3341,0
12/15/2022,2818,1,3340,0
12/15/2022,2893,2,3341,0
12/14/2022,531,1,3340,0
12/14/2022,1842,2,3341,0
12/13/2022,397,1,3340,0
12/13/2022,722,2,3341,0
12/12/2022,33,1,3340,0
12/12/2022,72,2,3341,0
12/11/2022,1454,1,3340,0
12/11/2022,2688,2,3341,0
12/10/2022,403,1,3340,0
12/10/2022,1112,2,3341,0
12/09/2022,281,1,3340,0
12/09/2022,2278,2,3341,0
12/08/2022,2941,1,3340,0
12/08/2022,2261,2,3341,0
12/07/2022,1446,1,3340,0
12/07/2022,4277,2,3341,0
12/06/2022,9,1,3340,0
12/06/2022,2231,2,3341,0
12/05/2022,156,1,3340,0
12/05/2022,1496,2,3341,0
12/04/2022,1412,1,3340,0
12/04/2022,426,2,3341,0
12/03/2022,2331,1,3340,0
12/03/2022,3560,2,3341,0
12/02/2022,944,1,3340,0
12/02/2022,347,2,3341,0
12/01/2022,303,1,3340,0
12/01/2022,175,2,3341,0
11/30/2022,2819,1,3340,0
11/30/2022,1467,2,3341,0
11/29/2022,418,1,3340,0
11/29/2022,810,2,3341,0
11/28/2022,519,1,3340,0
11/28/2022,3218,2,3341,0
11/27/2022,1366,1,3340,0
11/27/2022,174700,2,3341,1
11/26/2022,790,1,3340,0
11/26/2022,1370,2,3341,0
11/25/2022,893,1,3340,0
11/25/2022,2877,2,3341,0
11/24/2022,2246,1,3340,0
11/24/2022,1539,2,3341,0
11/23/2022,3936,1,3340,0
11/23/2022,722,2,3341,0
11/22/2022,671,1,3340,0
11/22/2022,433,2,3341,0
11/21/2022,1256,1,3340,0
11/21/2022,2954,2,3341,0
11/20/2022,54,1,3340,0
11/20/2022,1016,2,3341,0
11/19/2022,1106,1,3340,0
11/19/2022,1746,2,3341,0
11/18/2022,1067,1,3340,0
11/18/2022,1133,2,3341,0
11/17/2022,848,1,3340,0
11/17/2022,1086,2,3341,0
11/16/2022,157,1,3340,0
11/16/2022,310,2,3341,0
11/15/2022,1038,1,3340,0
11/15/2022,556,2,3341,0
11/14/2022,960,1,3340,0
11/14/2022,296,2,3341,0
11/13/2022,2309,1,3340,0
11/13/2022,1553,2,3341,0
11/12/2022,1133,1,3340,0
11/12/2022,860,2,3341,0
11/11/2022,3485,1,3340,0
11/11/2022,628,2,3341,0
11/10/2022,1333,1,3340,0
11/10/2022,759,2,3341,0
11/09/2022,1927,1,3340,0
11/09/2022,2294,2,3341,0
11/08/2022,771,1,3340,0
11/08/2022,706,2,3341,0
11/07/2022,397,1,3340,0
11/07/2022,1122,2,3341,0
11/06/2022,509,1,3340,0
11/06/2022,49,2,3341,0
11/05/2022,855,1,3340,0
11/05/2022,338,2,3341,0
11/04/2022,2953,1,3340,0
11/04/2022,1370,2,3341,0
11/03/2022,1916,1,3340,0
11/03/2022,2753,2,3341,0
11/02/2022,305,1,3340,0
11/02/2022,1396,2,3341,0
11/01/2022,20,1,3340,0
11/01/2022,2291,2,3341,0
10/31/2022,565,1,3340,0
10/31/2022,487,2,3341,0
10/30/2022,935,1,3340,0
10/30/2022,1160,2,3341,0
10/29/2022,2868,1,3340,0
10/29/2022,2849,2,3341,0
10/28/2022,768,1,3340,0
10/28/2022,4417,2,3341,0
10/27/2022,1996,1,3340,0
10/27/2022,3103,2,3341,0
10/26/2022,1248,1,3340,0
10/26/2022,908,2,3341,0
10/25/2022,434,1,3340,0
10/25/2022,2282,2,3341,0
10/24/2022,3540,1,3340,0
10/24/2022,1510,2,3341,0
10/23/2022,985,1,3340,0
10/23/2022,2124,2,3341,0
10/22/2022,1923,1,3340,0
10/22/2022,1985,2,3341,0
10/21/2022,35,1,3340,0
10/21/2022,240,2,3341,0
10/20/2022,1216,1,3340,0
10/20/2022,831,2,3341,0
10/19/2022,2648,1,3340,0
10/19/2022,2322,2,3341,0
10/18/2022,35,1,3340,0
10/18/2022,658,2,3341,0
10/17/2022,1830,1,3340,0
10/17/2022,3251,2,3341,0
10/16/2022,3044,1,3340,0
10/16/2022,3200,2,3341,0
10/15/2022,3103,1,3340,0
10/15/2022,4086,2,3341,0
10/14/2022,2345,1,3340,0
10/14/2022,2701,2,3341,0
10/13/2022,2207,1,3340,0
10/13/2022,732,2,3341,0
10/12/2022,293,1,3340,0
10/12/2022,1338,2,3341,0
10/11/2022,1576,1,3340,0
10/11/2022,2525,2,3341,0
10/10/2022,2912,1,3340,0
10/10/2022,19,2,3341,0
10/09/2022,261,1,3340,0
10/09/2022,3221,2,3341,0
10/08/2022,3331,1,3340,0
10/08/2022,3112,2,3341,0
10/07/2022,1396,1,3340,0
10/07/2022,4431,2,3341,0
10/06/2022,352,1,3340,0
10/06/2022,896,2,3341,0
10/05/2022,747,1,3340,0
10/05/2022,478,2,3341,0
10/04/2022,793,1,3340,0
10/04/2022,59,2,3341,0
10/03/2022,3490,1,3340,0
10/03/2022,2194,2,3341,0
10/02/2022,227,1,3340,0
10/02/2022,848,2,3341,0
10/01/2022,2386,1,3340,0
10/01/2022,296,2,3341,0
09/30/2022,175,1,3340,0
09/30/2022,553,2,3341,0
09/29/2022,617,1,3340,0
09/29/2022,545,2,3341,0
09/28/2022,208,1,3340,0
09/28/2022,1105,2,3341,0
09/27/2022,957,1,3340,0
09/27/2022,477,2,3341,0
09/26/2022,863,1,3340,0
09/26/2022,1760,2,3341,0
09/25/2022,1256,1,3340,0
09/25/2022,1518,2,3341,0
09/24/2022,3005,1,3340,0
09/24/2022,2435,2,3341,0
09/23/2022,3164,1,3340,0
09/23/2022,1809,2,3341,0
09/22/2022,974,1,3340,0
09/22/2022,1278,2,3341,0
09/21/2022,1449,1,3340,0
09/21/2022,2350,2,3341,0
09/20/2022,2624,1,3340,0
09/20/2022,4326,2,3341,0
09/19/2022,1403,1,3340,0
09/19/2022,1409,2,3341,0
09/18/2022,2857,1,3340,0
09/18/2022,2435,2,3341,0
09/17/2022,2343,1,3340,0
09/17/2022,993,2,3341,0
09/16/2022,417,1,3340,0
09/16/2022,1233,2,3341,0
09/15/2022,458,1,3340,0
09/15/2022,2917,2,3341,0
09/14/2022,4731,1,3340,0
09/14/2022,4413,2,3341,0
09/13/2022,389,1,3340,0
09/13/2022,119,2,3341,0
09/12/2022,4328,1,3340,0
09/12/2022,3233,2,3341,0
09/11/2022,184,1,3340,0
09/11/2022,1304,2,3341,0
09/10/2022,2443,1,3340,0
09/10/2022,1373,2,3341,0
09/09/2022,1891,1,3340,0
09/09/2022,3324,2,3341,0
09/08/2022,1206,1,3340,0
09/08/2022,453,2,3341,0
09/07/2022,1396,1,3340,0
09/07/2022,2055,2,3341,0
09/06/2022,3115,1,3340,0
09/06/2022,1755,2,3341,0
09/05/2022,1514,1,3340,0
09/05/2022,1221,2,3341,0
09/04/2022,106,1,3340,0
09/04/2022,1518,2,3341,0
09/03/2022,2137,1,3340,0
09/03/2022,4383,2,3341,0
09/02/2022,663,1,3340,0
09/02/2022,1026,2,3341,0
09/01/2022,3313,1,3340,0
09/01/2022,898,2,3341,0
08/31/2022,1696,1,3340,0
08/31/2022,1237,2,3341,0
08/30/2022,2225,1,3340,0
08/30/2022,6,2,3341,0
08/29/2022,364,1,3340,0
08/29/2022,2415,2,3341,0
08/28/2022,135,1,3340,0
08/28/2022,2082,2,3341,0
08/27/2022,1533,1,3340,0
08/27/2022,1897,2,3341,0
08/26/2022,3456,1,3340,0
08/26/2022,1596,2,3341,0
08/25/2022,779,1,3340,0
08/25/2022,914,2,3341,0
08/24/2022,1873,1,3340,0
08/24/2022,1768,2,3341,0
08/23/2022,2567,1,3340,0
08/23/2022,2355,2,3341,0
08/22/2022,367,1,3340,0
08/22/2022,1797,2,3341,0
08/21/2022,1000,1,3340,0
08/21/2022,558,2,3341,0
08/20/2022,632,1,3340,0
08/20/2022,1667,2,3341,0
08/19/2022,2920,1,3340,0
08/19/2022,4513,2,3341,0
08/18/2022,3407,1,3340,0
08/18/2022,1169,2,3341,0
08/17/2022,1011,1,3340,0
08/17/2022,1498,2,3341,0
08/16/2022,3,1,3340,0
08/16/2022,1439,2,3341,0
08/15/2022,1783,1,3340,0
08/15/2022,2385,2,3341,0
08/14/2022,3065,1,3340,0
08/14/2022,1404,2,3341,0
08/13/2022,802,1,3340,0
08/13/2022,1600,2,3341,0
08/12/2022,2123,1,3340,0
08/12/2022,2293,2,3341,0
08/11/2022,725,1,3340,0
08/11/2022,1067,2,3341,0
08/10/2022,1606,1,3340,0
08/10/2022,1054,2,3341,0
08/09/2022,1372,1,3340,0
08/09/2022,78,2,3341,0
08/08/2022,1579,1,3340,0
08/08/2022,1818,2,3341,0
08/07/2022,4236,1,3340,0
08/07/2022,102,2,3341,0
08/06/2022,389,1,3340,0
08/06/2022,451,2,3341,0
08/05/2022,2854,1,3340,0
08/05/2022,2817,2,3341,0
08/04/2022,1669,1,3340,0
08/04/2022,1075,2,3341,0
08/03/2022,1998,1,3340,0
08/03/2022,1294,2,3341,0
08/02/2022,1439,1,3340,0
08/02/2022,643,2,3341,0
08/01/2022,388,1,3340,0
08/01/2022,121,2,3341,0
07/31/2022,1748,1,3340,0
07/31/2022,1163,2,3341,0
07/30/2022,1386,1,3340,0
07/30/2022,1506,2,3341,0
07/29/2022,668,1,3340,0
07/29/2022,1502,2,3341,0
01/26/2023,228,1,3597,0
01/26/2023,2655,2,3598,0
01/25/2023,1180,1,3597,0
01/25/2023,569,2,3598,0
01/24/2023,655,1,3597,0
01/24/2023,100,2,3598,0
01/23/2023,1149,1,3597,0
01/23/2023,126,2,3598,0
01/22/2023,1463,1,3597,0
01/22/2023,11,2,3598,0
01/21/2023,2705,1,3597,0
01/21/2023,1229,2,3598,0
01/20/2023,1359,1,3597,0
01/20/2023,1284,2,3598,0
01/19/2023,865,1,3597,0
01/19/2023,227,2,3598,0
01/18/2023,1008,1,3597,0
01/18/2023,244,2,3598,0
01/17/2023,310,1,3597,0
01/17/2023,898,2,3598,0
01/16/2023,1424,1,3597,0
01/16/2023,601,2,3598,0
01/15/2023,398,1,3597,0
01/15/2023,4689,2,3598,0
01/14/2023,191,1,3597,0
01/14/2023,631,2,3598,0
01/13/2023,527,1,3597,0
01/13/2023,583,2,3598,0
01/12/2023,1702,1,3597,0
01/12/2023,232,2,3598,0
01/11/2023,2133,1,3597,0
01/11/2023,1941,2,3598,0
01/10/2023,1290,1,3597,0
01/10/2023,1510,2,3598,0
01/09/2023,116,1,3597,0
01/09/2023,2795,2,3598,0
01/08/2023,1411,1,3597,0
01/08/2023,532,2,3598,0
01/07/2023,1543,1,3597,0
01/07/2023,1604,2,3598,0
01/06/2023,1960,1,3597,0
01/06/2023,3033,2,3598,0
01/05/2023,1727,1,3597,0
01/05/2023,1062,2,3598,0
01/04/2023,3285,1,3597,0
01/04/2023,2884,2,3598,0
01/03/2023,222,1,3597,0
01/03/2023,6,2,3598,0
01/02/2023,847,1,3597,0
01/02/2023,1473,2,3598,0
01/01/2023,606,1,3597,0
01/01/2023,1139,2,3598,0
12/30/2022,2300,1,3597,0
12/30/2022,1435,2,3598,0
12/29/2022,118,1,3597,0
12/29/2022,107,2,3598,0
12/28/2022,432,1,3597,0
12/28/2022,451,2,3598,0
12/27/2022,3219,1,3597,0
12/27/2022,373,2,3598,0
12/26/2022,1213,1,3597,0
12/26/2022,1995,2,3598,0
12/25/2022,1275,1,3597,0
12/25/2022,845,2,3598,0
12/24/2022,2183,1,3597,0
12/24/2022,568,2,3598,0
12/23/2022,3612,1,3597,0
12/23/2022,376,2,3598,0
12/22/2022,1027,1,3597,0
12/22/2022,1812,2,3598,0
12/21/2022,4445,1,3597,0
12/21/2022,968,2,3598,0
12/20/2022,2771,1,3597,0
12/20/2022,2194,2,3598,0
12/19/2022,385,1,3597,0
12/19/2022,385,2,3598,0
12/18/2022,127,1,3597,0
